Row ID,Record ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Claire Gute,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Interest Score,Time n website minutes,Marketing Channel,Customer Segment,Trial Purchase
1650,88,CA-2015-120341,"Saturday, September 26, 2015","Tuesday, September 29, 2015",Second Class,SF-20200,Hilary Holden,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.89,1,0.4,-9.18,5,6,Referral,Middle,Yes
5294,89,CA-2015-111073,"Saturday, December 26, 2015","Wednesday, December 30, 2015",Standard Class,MC-18100,Bill Overfelt,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.59,1,0.4,-15.48,6,10,Email,Low,No
9346,90,CA-2017-109085,"Friday, February 17, 2017","Monday, February 20, 2017",First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.59,1,0.4,-11.52,5,15,Social Media,Middle,No
6525,91,CA-2016-129308,"Thursday, July 7, 2016","Wednesday, July 13, 2016",Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,59.99,1,0.4,-13.00,8,16,Email,High,No
7332,92,CA-2017-115119,"Thursday, October 26, 2017","Monday, October 30, 2017",Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.54,1,0.4,-13.33,7,9,Social Media,Middle,No
4057,93,CA-2014-122931,"Monday, September 29, 2014","Friday, October 3, 2014",Standard Class,SM-20950,Darren Koutras,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,67.18,1,0.4,-20.15,8,19,Social Media,High,Yes
3600,94,CA-2014-102869,"Tuesday, September 9, 2014","Sunday, September 14, 2014",Second Class,LC-17140,Nora Preis,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,135.52,1,0.4,-31.62,7,3,Social Media,High,Yes
5704,95,US-2014-123519,"Sunday, December 14, 2014","Sunday, December 21, 2014",Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.34,6,13,Social Media,High,No
6785,96,CA-2017-121293,"Tuesday, July 25, 2017","Friday, July 28, 2017",Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",138.59,1,0.4,-34.65,2,2,Social Media,High,No
7317,97,CA-2016-132066,"Sunday, October 16, 2016","Thursday, October 20, 2016",Standard Class,NB-18655,Katharine Harms,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,142.18,1,0.4,-37.92,3,2,Email,High,No
2539,98,CA-2015-168746,"Tuesday, January 27, 2015","Thursday, January 29, 2015",Second Class,SV-20365,Eleni McCrary,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37,1,0.4,-36.25,9,8,Social Media,Middle,No
7410,99,CA-2014-121769,"Tuesday, April 8, 2014","Saturday, April 12, 2014",Standard Class,JS-15880,Alejandro Grove,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.66,7,18,Email,Middle,Yes
2117,100,CA-2015-159786,"Monday, October 12, 2015","Saturday, October 17, 2015",Second Class,RK-19300,Scot Wooten,Consumer,United States,Rochester,New York,14609,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.98,1,16,Social Media,Middle,Yes
1949,101,CA-2017-157987,"Saturday, September 2, 2017","Wednesday, September 6, 2017",Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.53,1,0.4,-93.33,6,19,Referral,High,Yes
2229,102,CA-2016-139157,"Saturday, October 1, 2016","Wednesday, October 5, 2016",Standard Class,GM-14680,Alex Avila,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.59,1,0.4,-115.71,2,5,Referral,High,Yes
9900,103,US-2014-117380,"Friday, March 28, 2014","Thursday, April 3, 2014",Standard Class,MP-18175,Sung Chung,Home Office,United States,Springfield,Ohio,45503,East,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.59,1,0.4,-143.25,2,13,Email,High,Yes
5555,104,US-2014-159618,"Wednesday, November 12, 2014","Sunday, November 16, 2014",Standard Class,DB-12970,Jane Waco,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.99,1,0.32,-13.00,4,9,Social Media,Middle,No
8106,105,CA-2017-159149,"Friday, February 17, 2017","Sunday, February 19, 2017",First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.07,1,0.32,-17.03,9,4,Email,High,No
9513,106,CA-2017-142461,"Tuesday, May 30, 2017","Saturday, June 3, 2017",Second Class,KT-16480,Bobby Elias,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.67,1,0.32,-6.02,2,17,Email,High,Yes
6208,107,CA-2016-133697,"Thursday, October 20, 2016","Monday, October 24, 2016",Second Class,CM-12445,Michelle Ellison,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.69,1,0.3,-14.58,10,14,Referral,High,Yes
9301,108,US-2015-163433,"Saturday, April 18, 2015","Wednesday, April 22, 2015",Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.69,1,0.3,-20.25,1,14,Social Media,Low,Yes
1516,109,US-2017-160759,"Monday, December 11, 2017","Sunday, December 17, 2017",Standard Class,AI-10855,Michael Chen,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",63.69,1,0.3,-9.10,5,5,Referral,Middle,No
4472,110,CA-2017-121300,"Friday, September 29, 2017","Friday, September 29, 2017",Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.69,1,0.3,-15.47,6,15,Email,Middle,No
3355,111,US-2014-150434,"Saturday, July 19, 2014","Thursday, July 24, 2014",Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.56,1,0.3,-4.03,3,11,Social Media,Low,Yes
2224,112,CA-2015-131884,"Sunday, December 6, 2015","Sunday, December 6, 2015",Same Day,DK-13375,Erin Ashbrook,Consumer,United States,Marion,Ohio,43302,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,70.69,1,0.3,-24.24,9,12,Email,High,No
5568,113,CA-2017-157966,"Monday, March 13, 2017","Monday, March 13, 2017",Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.77,1,0.3,-2.56,3,13,Referral,Middle,No
6625,114,CA-2015-141250,"Monday, January 19, 2015","Friday, January 23, 2015",Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.44,1,0.3,-13.17,1,9,Social Media,Middle,Yes
9431,115,CA-2015-166219,"Friday, August 28, 2015","Tuesday, September 1, 2015",Standard Class,BP-11185,Paul Prost,Corporate,United States,Dallas,Texas,75081,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.48,1,0.3,-16.26,3,8,Social Media,High,Yes
9576,116,CA-2015-143147,"Tuesday, May 26, 2015","Thursday, May 28, 2015",Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.69,1,0.3,-28.69,4,16,Social Media,High,No
8977,117,CA-2017-156622,"Thursday, November 23, 2017","Sunday, November 26, 2017",First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.79,1,0.3,-31.03,5,6,Referral,Low,Yes
7562,118,CA-2016-105746,"Friday, December 30, 2016","Sunday, January 1, 2017",First Class,BD-11605,Rob Beeghly,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.79,1,0.3,0.00,10,6,Social Media,Low,Yes
7724,119,CA-2015-139374,"Thursday, September 10, 2015","Monday, September 14, 2015",Standard Class,AR-10345,Tony Sayre,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.89,1,0.3,-2.57,5,4,Referral,High,Yes
3236,120,CA-2016-140746,"Friday, January 15, 2016","Friday, January 15, 2016",Same Day,RC-19825,Cindy Chapman,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.80,1,0.3,-15.58,4,5,Email,Low,No
5263,121,CA-2014-105165,"Sunday, September 7, 2014","Wednesday, September 10, 2014",First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.80,1,0.3,-22.95,4,3,Referral,Low,Yes
3343,122,CA-2016-145982,"Saturday, August 27, 2016","Thursday, September 1, 2016",Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.62,1,0.3,20.97,4,20,Social Media,High,No
4210,123,CA-2014-145387,"Friday, October 31, 2014","Sunday, November 2, 2014",Second Class,AM-10705,Angele Hood,Consumer,United States,Cranston,Rhode Island,2920,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.69,1,0.3,-60.61,8,16,Social Media,Low,No
3767,124,CA-2016-163153,"Monday, March 21, 2016","Friday, March 25, 2016",Standard Class,DM-12955,Joel Jenkins,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.34,1,0.2,0.50,1,8,Social Media,High,Yes
7118,125,CA-2014-143168,"Saturday, October 18, 2014","Thursday, October 23, 2014",Second Class,IG-15085,Jennifer Patt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.34,1,0.2,0.47,1,3,Email,Low,No
9383,126,CA-2014-154158,"Tuesday, December 23, 2014","Saturday, December 27, 2014",Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.34,1,0.2,0.50,4,13,Social Media,High,Yes
7357,127,CA-2016-114748,"Sunday, October 9, 2016","Friday, October 14, 2016",Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.41,1,0.2,0.16,3,3,Social Media,Low,No
2214,128,CA-2017-129378,"Sunday, October 1, 2017","Monday, October 2, 2017",First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.50,6,6,Referral,Low,No
1066,129,CA-2015-161263,"Thursday, April 16, 2015","Tuesday, April 21, 2015",Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.45,1,0.2,0.24,3,13,Social Media,Middle,Yes
3214,130,CA-2016-132409,"Thursday, May 26, 2016","Wednesday, June 1, 2016",Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.50,1,0.2,0.17,8,9,Referral,Middle,Yes
5343,131,US-2014-168501,"Friday, November 21, 2014","Thursday, November 27, 2014",Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.63,1,0.2,0.55,7,17,Referral,High,Yes
1225,132,CA-2016-126004,"Sunday, December 4, 2016","Monday, December 5, 2016",First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.73,1,0.2,0.60,1,8,Referral,Middle,Yes
1069,133,US-2017-139955,"Thursday, September 28, 2017","Saturday, September 30, 2017",Second Class,CM-12160,Ross Baird,Consumer,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.74,1,0.2,-0.35,7,8,Email,High,Yes
8318,134,CA-2017-130904,"Tuesday, April 11, 2017","Sunday, April 16, 2017",Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.75,1,0.2,0.15,5,14,Social Media,Low,No
5441,135,US-2017-153633,"Monday, November 13, 2017","Saturday, November 18, 2017",Second Class,TC-21295,Arianne Irving,Consumer,United States,Jupiter,Florida,33458,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.06,1,0.2,0.15,8,9,Referral,High,No
6086,136,US-2016-132577,"Tuesday, November 22, 2016","Sunday, November 27, 2016",Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.09,1,0.2,0.68,1,8,Email,Low,No
7763,137,CA-2017-156391,"Tuesday, September 26, 2017","Thursday, September 28, 2017",First Class,SL-20155,Frank Olsen,Home Office,United States,Salem,Oregon,97301,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.22,1,0.2,0.56,2,16,Social Media,High,No
2548,138,US-2015-128090,"Sunday, August 16, 2015","Saturday, August 22, 2015",Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,2.30,1,0.2,0.26,1,11,Social Media,High,No
5200,139,CA-2016-103982,"Thursday, March 3, 2016","Tuesday, March 8, 2016",Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.30,1,0.2,0.78,1,6,Referral,High,Yes
6448,140,US-2017-119816,"Saturday, March 4, 2017","Monday, March 6, 2017",Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.46,1,0.2,0.86,5,13,Social Media,Middle,Yes
9753,141,US-2016-158680,"Friday, July 1, 2016","Saturday, July 2, 2016",First Class,NZ-18565,Lena Cacioppo,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.50,1,0.2,0.90,4,11,Social Media,High,No
2609,142,CA-2014-127446,"Tuesday, November 25, 2014","Sunday, November 30, 2014",Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,2.52,1,0.2,0.88,4,5,Email,High,No
203,143,CA-2014-133690,"Sunday, August 3, 2014","Tuesday, August 5, 2014",First Class,BS-11755,Logan Currie,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.60,1,0.2,0.29,2,9,Referral,High,Yes
389,144,CA-2014-115973,"Monday, November 24, 2014","Wednesday, November 26, 2014",First Class,NG-18430,Mike Vittorini,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.62,1,0.2,0.43,5,18,Referral,Middle,No
3596,145,CA-2017-148012,"Saturday, December 9, 2017","Friday, December 15, 2017",Standard Class,KM-16225,Logan Currie,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.62,1,0.2,0.43,7,13,Social Media,Low,Yes
5703,146,US-2014-123519,"Sunday, December 14, 2014","Sunday, December 21, 2014",Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.62,1,0.2,0.30,5,12,Social Media,High,No
8208,147,CA-2015-122266,"Sunday, April 26, 2015","Thursday, April 30, 2015",Standard Class,SA-20830,Barry Gonzalez,Consumer,United States,Daytona Beach,Florida,32114,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.62,1,0.2,0.43,7,2,Social Media,High,No
2373,148,CA-2016-159940,"Thursday, July 7, 2016","Monday, July 11, 2016",Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.63,1,0.2,0.82,3,13,Email,High,No
3544,149,CA-2016-157511,"Sunday, September 18, 2016","Tuesday, September 20, 2016",First Class,SV-20365,Michael Moore,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.67,1,0.2,0.37,8,2,Referral,High,Yes
5551,150,US-2014-159618,"Wednesday, November 12, 2014","Sunday, November 16, 2014",Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.67,1,0.2,0.33,10,19,Social Media,Low,Yes
5153,151,US-2014-121566,"Monday, June 30, 2014","Sunday, July 6, 2014",Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.69,1,0.2,0.84,10,6,Social Media,High,Yes
6520,152,US-2017-116652,"Friday, September 15, 2017","Tuesday, September 19, 2017",Standard Class,RD-19480,Andy Reiter,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.69,1,0.2,0.84,5,17,Email,Middle,No
699,153,CA-2015-119291,"Thursday, May 14, 2015","Sunday, May 17, 2015",First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.70,1,0.2,0.81,2,6,Social Media,High,Yes
3382,154,US-2017-162208,"Sunday, August 27, 2017","Wednesday, August 30, 2017",First Class,SP-20620,Maribeth Schnelling,Corporate,United States,Tampa,Florida,33614,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.90,1,0.2,0.98,10,3,Social Media,Low,Yes
3592,155,CA-2014-154186,"Saturday, December 13, 2014","Monday, December 15, 2014",Second Class,RA-19285,James Galang,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,2.92,1,0.2,0.37,10,10,Email,High,Yes
3947,156,CA-2017-167871,"Saturday, November 18, 2017","Thursday, November 23, 2017",Standard Class,AF-10870,Steve Nguyen,Consumer,United States,Homestead,Florida,33030,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.94,1,0.2,-0.66,10,13,Email,High,Yes
